timestamp,Ambient Temperature,Runtime,Exciter Field Current,Line Current,Reactive Power
"2021-04-20T10:04:26.108000+0000",21.8,"",1.0285,110.64,0.8079
"2021-04-20T10:04:25.107000+0000",21.8,"",1.0285,113.835,0.8421
"2021-04-20T10:04:24.104000+0000",22.1,"",1.089,113.865,0.8148
"2021-04-20T10:04:23.104000+0000",21.8,"",1.056,114.945,0.7863
"2021-04-20T10:04:22.101000+0000",22.1,"",1.0201,114.54,0.8292
"2021-04-20T10:04:21.101000+0000",21.9,"",1.0065,115.395,0.8568
"2021-04-20T10:04:20.098000+0000",21.8,"",1.0641,114.015,0.8043
"2021-04-20T10:04:19.097000+0000",21.9,"",1.1301,115.44,0.8625
"2021-04-20T10:04:18.095000+0000",21.9,"",1.0751,115.245,0.8211
"2021-04-20T10:04:17.141000+0000",22.0,"",1.0395,113.64,0.7905
"2021-04-20T10:04:16.092000+0000",21.9,"",1.0971,113.58,0.8256
"2021-04-20T10:04:15.092000+0000",22.0,"",1.0751,115.395,0.8223
"2021-04-20T10:04:14.091000+0000",22.0,"",1.0175,115.14,0.8403
"2021-04-20T10:04:13.088000+0000",21.9,"",1.0256,115.875,0.8445
"2021-04-20T10:04:12.088000+0000",21.9,"",1.1055,116.085,0.8511
"2021-04-20T10:04:11.086000+0000",21.9,"",0.9981,116.865,0.828
"2021-04-20T10:04:10.085000+0000",22.0,"",1.0476,116.43,0.7983
"2021-04-20T10:04:09.083000+0000",21.8,"",1.1356,116.565,0.816
"2021-04-20T10:04:08.081000+0000",22.0,"",1.0036,115.53,0.8058
"2021-04-20T10:04:07.079000+0000",21.8,"",1.0395,115.89,0.7908
"2021-04-20T10:04:06.079000+0000",21.9,"",1.1411,117.57,0.8103
"2021-04-20T10:04:05.075000+0000",21.8,"",1.0696,116.355,0.792
"2021-04-20T10:04:04.076000+0000",21.9,"",1.155,118.17,0.7941
"2021-04-20T10:04:03.124000+0000",22.0,"",1.0696,117.54,0.7749
"2021-04-20T10:04:02.077000+0000",21.9,"",1.1246,117.21,0.7575
"2021-04-20T10:04:01.075000+0000",21.8,"",1.0395,115.815,0.795
"2021-04-20T10:04:00.072000+0000",21.9,"",1.0366,116.85,0.7338
"2021-04-20T10:03:59.071000+0000",21.9,"",1.133,118.095,0.7515
"2021-04-20T10:03:58.069000+0000",21.9,"",1.056,116.97,0.7758
"2021-04-20T10:03:57.112000+0000",22.0,"",1.155,118.5,0.7635
"2021-04-20T10:03:56.068000+0000",21.9,"",1.0505,116.67,0.7518
"2021-04-20T10:03:55.065000+0000",21.8,"",1.0421,117.375,0.7923
"2021-04-20T10:03:54.065000+0000",21.9,"",1.1411,116.19,0.7773
"2021-04-20T10:03:53.063000+0000",22.0,"",1.1246,114.99,0.7641
"2021-04-20T10:03:52.063000+0000",21.9,"",1.045,115.665,0.7551
"2021-04-20T10:03:51.060000+0000",21.8,"",1.1275,114.885,0.7407
"2021-04-20T10:03:50.061000+0000",21.9,"",1.1385,115.785,0.7314
"2021-04-20T10:03:49.057000+0000",21.9,"",1.0065,116.61,0.6975
"2021-04-20T10:03:48.056000+0000",21.9,"",1.0036,116.19,0.7458
"2021-04-20T10:03:47.055000+0000",22.0,"",1.012,117.885,0.7809
"2021-04-20T10:03:46.053000+0000",21.9,"",1.0091,119.175,0.7635
"2021-04-20T10:03:45.051000+0000",21.8,"",1.1576,118.815,0.7659
"2021-04-20T10:03:44.097000+0000",22.0,"",1.1631,118.68,0.8202
"2021-04-20T10:03:43.047000+0000",21.8,"",1.0175,119.745,0.7962
"2021-04-20T10:03:42.044000+0000",21.9,"",1.1906,119.415,0.7968
"2021-04-20T10:03:41.045000+0000",22.0,"",1.023,121.26,0.8025
"2021-04-20T10:03:40.090000+0000",21.9,"",1.0751,121.245,0.8169
"2021-04-20T10:03:39.040000+0000",22.0,"",1.0725,120.24,0.7716
"2021-04-20T10:03:38.084000+0000",21.9,"",1.1741,122.235,0.8631
"2021-04-20T10:03:37.088000+0000",22.1,"",1.1026,122.25,0.8493
"2021-04-20T10:03:36.036000+0000",21.9,"",1.0311,121.56,0.813
"2021-04-20T10:03:35.035000+0000",21.8,"",1.1,121.875,0.7902
"2021-04-20T10:03:34.032000+0000",22.1,"",1.0311,121.155,0.8022
"2021-04-20T10:03:33.033000+0000",21.7,"",1.045,121.755,0.8367
"2021-04-20T10:03:32.031000+0000",22.1,"",1.056,120.885,0.8397
"2021-04-20T10:03:31.028000+0000",21.8,"",1.1081,121.23,0.8718
"2021-04-20T10:03:30.027000+0000",21.7,"",1.0696,120.315,0.8013
"2021-04-20T10:03:29.028000+0000",22.2,"",1.0311,120.105,0.7905
"2021-04-20T10:03:28.027000+0000",21.7,"",1.0945,119.655,0.7935
"2021-04-20T10:03:27.025000+0000",21.8,"",1.0586,120.015,0.8013
"2021-04-20T10:03:26.025000+0000",22.1,"",1.1055,119.22,0.8277
"2021-04-20T10:03:25.025000+0000",22.2,"",1.0476,119.61,0.8379
"2021-04-20T10:03:24.022000+0000",21.8,"",1.0835,119.34,0.7935
"2021-04-20T10:03:23.067000+0000",22.1,"",1.111,119.355,0.8088
"2021-04-20T10:03:22.020000+0000",22.1,"",1.0366,119.775,0.8202
"2021-04-20T10:03:21.019000+0000",22.0,"",1.0311,120.15,0.798
"2021-04-20T10:03:20.016000+0000",21.9,"",1.1576,119.31,0.7935
"2021-04-20T10:03:19.015000+0000",21.8,"",1.0916,120.195,0.8328
"2021-04-20T10:03:18.013000+0000",21.9,"",1.1026,120.435,0.7965
"2021-04-20T10:03:17.017000+0000",21.8,"",1.0586,117.735,0.8382
"2021-04-20T10:03:16.012000+0000",21.9,"",1.0366,120.675,0.8283
"2021-04-20T10:03:15.019000+0000",21.8,"",1.1081,120.72,0.816
"2021-04-20T10:03:14.012000+0000",21.9,"",1.1521,120.27,0.9075
"2021-04-20T10:03:13.009000+0000",22.0,"",1.0366,120.525,0.9201
"2021-04-20T10:03:12.007000+0000",22.0,"",1.1385,120.675,0.8901
"2021-04-20T10:03:11.004000+0000",21.9,"",1.1411,119.13,0.819
"2021-04-20T10:03:10.003000+0000",21.9,"",1.1026,120.615,0.8067
"2021-04-20T10:03:09.001000+0000",22.0,"",1.0696,120.15,0.8436
"2021-04-20T10:03:08.006000+0000",21.9,"",1.133,119.16,0.8391
"2021-04-20T10:03:07.000000+0000",22.0,"",1.0945,120.42,0.8112
"2021-04-20T10:03:05.993000+0000",21.9,"",1.1411,119.355,0.8496
"2021-04-20T10:03:04.997000+0000",22.0,"",1.1026,117.57,0.8352
"2021-04-20T10:03:03.998000+0000",21.9,"",1.023,119.85,0.8235
"2021-04-20T10:03:02.995000+0000",21.9,"",1.1521,118.83,0.837
"2021-04-20T10:03:01.993000+0000",21.9,"",0.9981,120.255,0.8796
"2021-04-20T10:03:00.991000+0000",22.0,"",1.0945,118.41,0.8463
"2021-04-20T10:02:59.990000+0000",22.0,"",1.0091,116.745,0.8508
"2021-04-20T10:02:58.988000+0000",22.0,"",1.0751,116.61,0.846
"2021-04-20T10:02:57.985000+0000",21.9,"",1.0916,117.255,0.8247
"2021-04-20T10:02:56.984000+0000",22.0,"",1.1275,116.355,0.7812
"2021-04-20T10:02:55.984000+0000",21.9,"",1.0751,116.64,0.8328
"2021-04-20T10:02:54.980000+0000",22.0,"",1.0586,115.8,0.786
"2021-04-20T10:02:53.979000+0000",21.9,"",1.1136,116.76,0.8211
"2021-04-20T10:02:52.977000+0000",22.0,"",1.0971,116.85,0.8229
"2021-04-20T10:02:52.023000+0000",21.9,"",1.0751,117.36,0.8454
"2021-04-20T10:02:50.973000+0000",22.0,"",1.0835,116.055,0.7884
"2021-04-20T10:02:49.973000+0000",21.9,"",1.078,116.1,0.8121
"2021-04-20T10:02:48.972000+0000",21.9,"",1.0725,117.015,0.8025
"2021-04-20T10:02:47.971000+0000",22.0,"",1.0835,117.615,0.8349
"2021-04-20T10:02:47.015000+0000",21.9,"",1.0945,117.465,0.7986
"2021-04-20T10:02:45.968000+0000",22.0,"",1.0311,118.23,0.7791
"2021-04-20T10:02:44.965000+0000",22.0,"",1.0696,117.84,0.7992
"2021-04-20T10:02:43.965000+0000",21.9,"",1.0421,118.965,0.8196
"2021-04-20T10:02:42.962000+0000",22.0,"",1.0945,119.79,0.7905
"2021-04-20T10:02:41.961000+0000",21.9,"",1.0835,119.37,0.7887
"2021-04-20T10:02:40.961000+0000",22.0,"",1.122,120.51,0.7749
"2021-04-20T10:02:39.961000+0000",21.9,"",1.122,121.785,0.831
"2021-04-20T10:02:38.960000+0000",21.9,"",1.133,121.095,0.8415
"2021-04-20T10:02:37.957000+0000",21.8,"",1.0615,122.625,0.8307
"2021-04-20T10:02:36.956000+0000",21.9,"",1.0945,121.005,0.8298
"2021-04-20T10:02:35.954000+0000",21.9,"",1.0835,121.485,0.7989
"2021-04-20T10:02:34.948000+0000",21.8,"",1.0641,122.955,0.7776
"2021-04-20T10:02:33.952000+0000",21.9,"",1.0146,122.625,0.8289
"2021-04-20T10:02:32.949000+0000",22.0,"",1.0065,122.685,0.8421
"2021-04-20T10:02:31.950000+0000",22.1,"",1.0916,121.845,0.8226
"2021-04-20T10:02:30.948000+0000",21.8,"",1.1246,120.825,0.7977
"2021-04-20T10:02:29.948000+0000",22.1,"",1.034,122.34,0.8061
"2021-04-20T10:02:28.947000+0000",21.8,"",1.067,121.98,0.8178
"2021-04-20T10:02:27.948000+0000",21.7,"",1.023,120.975,0.8124
"2021-04-20T10:02:26.942000+0000",21.7,"",1.133,121.755,0.8301
"2021-04-20T10:02:25.943000+0000",21.8,"",1.1356,122.28,0.7914
"2021-04-20T10:02:24.989000+0000",22.0,"",1.133,123.24,0.774
"2021-04-20T10:02:23.939000+0000",21.9,"",1.0091,124.89,0.8316
"2021-04-20T10:02:22.938000+0000",21.8,"",1.133,123.84,0.7743
"2021-04-20T10:02:21.937000+0000",21.9,"",1.1576,124.845,0.8169
"2021-04-20T10:02:20.933000+0000",22.0,"",1.0091,125.025,0.7899
"2021-04-20T10:02:19.931000+0000",21.9,"",1.034,126.405,0.8238
"2021-04-20T10:02:18.930000+0000",21.8,"",1.1411,125.46,0.8208
"2021-04-20T10:02:17.928000+0000",22.1,"",1.0751,126.09,0.7815
"2021-04-20T10:02:16.927000+0000",21.8,"",1.0366,126.06,0.7683
"2021-04-20T10:02:15.927000+0000",21.6,"",1.0861,125.82,0.7875
"2021-04-20T10:02:14.926000+0000",22.2,"",1.1576,125.325,0.7653
"2021-04-20T10:02:13.925000+0000",21.9,"",1.0641,125.805,0.7353
"2021-04-20T10:02:12.923000+0000",21.8,"",1.0696,125.34,0.8061
"2021-04-20T10:02:11.968000+0000",21.9,"",1.0531,127.23,0.8004
"2021-04-20T10:02:10.919000+0000",22.0,"",1.1851,127.845,0.825
"2021-04-20T10:02:09.918000+0000",22.0,"",1.0395,127.32,0.7932
"2021-04-20T10:02:08.917000+0000",22.0,"",1.2016,129.51,0.7674
"2021-04-20T10:02:07.961000+0000",21.8,"",1.1246,126.57,0.7851
"2021-04-20T10:02:06.910000+0000",21.8,"",1.0916,126.06,0.7626
"2021-04-20T10:02:05.910000+0000",21.7,"",1.1081,128.565,0.8031
"2021-04-20T10:02:04.911000+0000",22.0,"",1.0751,127.935,0.7179
"2021-04-20T10:02:03.903000+0000",22.1,"",1.1961,128.295,0.7686
"2021-04-20T10:02:02.905000+0000",22.0,"",1.0725,128.73,0.7284
"2021-04-20T10:02:01.906000+0000",21.9,"",1.0201,127.92,0.7713
"2021-04-20T10:02:00.906000+0000",21.8,"",1.0835,126.975,0.7674
"2021-04-20T10:01:59.904000+0000",22.1,"",1.0091,127.74,0.7689
"2021-04-20T10:01:58.903000+0000",21.8,"",1.0861,125.745,0.7377
"2021-04-20T10:01:57.902000+0000",22.1,"",1.111,128.28,0.8172
"2021-04-20T10:01:56.901000+0000",21.7,"",1.0945,126.105,0.7704
"2021-04-20T10:01:55.899000+0000",21.9,"",1.1246,125.685,0.7932
"2021-04-20T10:01:54.899000+0000",22.0,"",1.1906,127.47,0.8265
"2021-04-20T10:01:53.896000+0000",21.9,"",1.067,125.67,0.7653
"2021-04-20T10:01:52.897000+0000",22.0,"",1.067,124.41,0.7776
"2021-04-20T10:01:51.895000+0000",21.9,"",1.2016,127.62,0.7815
"2021-04-20T10:01:50.892000+0000",21.8,"",1.1495,124.59,0.7473
"2021-04-20T10:01:49.891000+0000",22.1,"",1.0586,125.97,0.7938
"2021-04-20T10:01:48.892000+0000",22.1,"",1.1356,125.91,0.7974
"2021-04-20T10:01:47.888000+0000",21.7,"",1.1136,124.65,0.7728
"2021-04-20T10:01:46.887000+0000",22.2,"",1.1301,126.765,0.7968
"2021-04-20T10:01:45.884000+0000",21.8,"",1.034,126.21,0.7479
"2021-04-20T10:01:44.885000+0000",21.8,"",1.1081,125.235,0.7746
"2021-04-20T10:01:43.883000+0000",22.0,"",1.0201,126.075,0.7551
"2021-04-20T10:01:42.883000+0000",21.9,"",1.1576,128.295,0.753
"2021-04-20T10:01:41.882000+0000",21.9,"",1.067,126.465,0.7944
"2021-04-20T10:01:40.878000+0000",21.9,"",1.1385,126.81,0.8109
"2021-04-20T10:01:39.880000+0000",22.1,"",1.1796,125.925,0.8019
"2021-04-20T10:01:38.876000+0000",22.1,"",1.1385,127.665,0.8085
"2021-04-20T10:01:37.875000+0000",22.1,"",1.0091,126.9,0.8271
"2021-04-20T10:01:36.875000+0000",22.2,"",1.1715,126.6,0.8421
"2021-04-20T10:01:35.875000+0000",22.2,"",1.012,126.27,0.8133
"2021-04-20T10:01:34.871000+0000",22.1,"",1.0146,126.855,0.8001
"2021-04-20T10:01:33.868000+0000",22.1,"",1.1631,125.265,0.8502
"2021-04-20T10:01:32.864000+0000",22.1,"",1.1411,124.965,0.8583
"2021-04-20T10:01:31.869000+0000",21.8,"",1.067,124.545,0.825
"2021-04-20T10:01:30.867000+0000",22.0,"",1.1026,125.91,0.8652
"2021-04-20T10:01:29.879000+0000",22.0,"",1.1686,126.36,0.8016
"2021-04-20T10:01:28.864000+0000",21.8,"",1.1631,125.52,0.8448
"2021-04-20T10:01:27.865000+0000",21.8,"",1.0696,126.495,0.8607
"2021-04-20T10:01:26.863000+0000",21.8,"",1.0065,129.735,0.8148
"2021-04-20T10:01:25.861000+0000",21.7,"",1.2016,127.02,0.8085
"2021-04-20T10:01:24.860000+0000",21.7,"",1.0751,127.335,0.8262
"2021-04-20T10:01:23.861000+0000",21.9,"",1.1466,127.425,0.8109
"2021-04-20T10:01:22.857000+0000",21.9,"",1.1851,127.77,0.822
"2021-04-20T10:01:21.858000+0000",21.9,"",1.0806,127.155,0.8154
"2021-04-20T10:01:20.905000+0000",21.9,"",1.1576,127.53,0.8781
"2021-04-20T10:01:19.857000+0000",22.1,"",1.0751,127.02,0.8415
"2021-04-20T10:01:18.855000+0000",22.1,"",1.0916,127.755,0.8661
"2021-04-20T10:01:17.852000+0000",22.1,"",1.0945,128.565,0.792
"2021-04-20T10:01:16.852000+0000",22.2,"",1.0505,126.915,0.8238
"2021-04-20T10:01:15.851000+0000",22.2,"",1.1411,126.51,0.8403
"2021-04-20T10:01:14.851000+0000",21.8,"",1.2181,126.51,0.813
"2021-04-20T10:01:13.847000+0000",21.8,"",1.0641,127.635,0.804
"2021-04-20T10:01:12.847000+0000",22.1,"",1.199,126.33,0.8493
"2021-04-20T10:01:11.845000+0000",22.0,"",1.0945,127.365,0.879
"2021-04-20T10:01:10.846000+0000",21.9,"",1.155,126.99,0.8502
"2021-04-20T10:01:09.844000+0000",21.9,"",1.0751,125.295,0.8349
"2021-04-20T10:01:08.842000+0000",21.9,"",1.045,124.95,0.7995
"2021-04-20T10:01:07.840000+0000",22.0,"",1.0696,125.805,0.8319
"2021-04-20T10:01:06.842000+0000",22.2,"",1.0615,125.355,0.8271
"2021-04-20T10:01:05.837000+0000",22.2,"",1.1411,125.76,0.8178
"2021-04-20T10:01:04.836000+0000",21.7,"",1.1165,125.595,0.8493
"2021-04-20T10:01:03.835000+0000",21.8,"",1.045,125.52,0.8319
"2021-04-20T10:01:02.835000+0000",22.1,"",1.0395,126.12,0.786
"2021-04-20T10:01:01.833000+0000",21.8,"",1.199,125.4,0.8166
"2021-04-20T10:01:00.832000+0000",22.0,"",1.0531,126.18,0.7941
"2021-04-20T10:00:59.829000+0000",22.0,"",1.045,124.38,0.7728
"2021-04-20T10:00:58.827000+0000",21.8,"",1.2071,124.515,0.7833
"2021-04-20T10:00:57.827000+0000",21.9,"",1.111,125.565,0.7812
"2021-04-20T10:00:56.827000+0000",21.8,"",1.177,124.47,0.7455
"2021-04-20T10:00:55.826000+0000",22.1,"",1.0725,125.52,0.7983
"2021-04-20T10:00:54.824000+0000",21.7,"",1.0505,126.885,0.8505
"2021-04-20T10:00:53.824000+0000",21.8,"",1.1906,125.91,0.8397
"2021-04-20T10:00:52.823000+0000",22.0,"",1.0615,128.04,0.8181
"2021-04-20T10:00:51.820000+0000",21.9,"",1.0531,126.39,0.7284
"2021-04-20T10:00:50.821000+0000",21.9,"",1.21,125.505,0.7635
"2021-04-20T10:00:49.819000+0000",22.0,"",1.1796,127.665,0.7167
"2021-04-20T10:00:48.816000+0000",22.0,"",1.0531,126.27,0.7419
"2021-04-20T10:00:47.815000+0000",22.1,"",1.1411,126.075,0.7452
"2021-04-20T10:00:46.814000+0000",21.8,"",1.0861,126.24,0.7446
"2021-04-20T10:00:45.811000+0000",22.2,"",1.0971,126.615,0.744
"2021-04-20T10:00:44.855000+0000",21.7,"",1.089,125.535,0.75
"2021-04-20T10:00:43.808000+0000",22.2,"",1.056,126.12,0.7689
"2021-04-20T10:00:42.806000+0000",22.1,"",1.1495,124.275,0.7509
"2021-04-20T10:00:41.822000+0000",21.8,"",1.1906,126.285,0.7755
"2021-04-20T10:00:40.801000+0000",22.0,"",1.045,125.67,0.7278
"2021-04-20T10:00:39.800000+0000",22.0,"",1.188,123.54,0.7704
"2021-04-20T10:00:38.798000+0000",21.8,"",1.1686,127.635,0.7683
"2021-04-20T10:00:37.800000+0000",21.8,"",1.0476,126.135,0.7371
"2021-04-20T10:00:36.797000+0000",21.8,"",1.1521,127.08,0.7971
"2021-04-20T10:00:35.795000+0000",21.8,"",1.0971,127.125,0.741
"2021-04-20T10:00:34.794000+0000",21.7,"",1.1521,125.745,0.7836
"2021-04-20T10:00:33.840000+0000",22.1,"",1.1715,125.82,0.7479
"2021-04-20T10:00:32.791000+0000",22.1,"",1.1136,126.96,0.7413
"2021-04-20T10:00:31.788000+0000",22.0,"",1.1521,127.515,0.7689
"2021-04-20T10:00:30.787000+0000",21.9,"",1.1246,127.695,0.8022
"2021-04-20T10:00:29.788000+0000",22.1,"",1.034,128.145,0.7536
"2021-04-20T10:00:28.786000+0000",21.9,"",1.1191,129.57,0.7902
"2021-04-20T10:00:27.784000+0000",22.1,"",1.1466,127.59,0.8001
"2021-04-20T10:00:26.783000+0000",22.2,"",1.1796,125.925,0.8031
"2021-04-20T10:00:25.785000+0000",21.8,"",1.1356,125.79,0.8013
"2021-04-20T10:00:24.782000+0000",21.8,"",1.1906,125.49,0.7239
"2021-04-20T10:00:23.779000+0000",21.8,"",1.1246,128.34,0.8004
"2021-04-20T10:00:22.778000+0000",21.9,"",1.0861,125.58,0.7671
"2021-04-20T10:00:21.776000+0000",22.0,"",1.155,126.36,0.7581
"2021-04-20T10:00:20.775000+0000",22.0,"",1.0201,127.365,0.7782
"2021-04-20T10:00:19.773000+0000",22.0,"",1.1521,127.8,0.7482
"2021-04-20T10:00:18.771000+0000",21.8,"",1.0421,126.84,0.7881
"2021-04-20T10:00:17.773000+0000",22.2,"",1.1906,126.765,0.7755
"2021-04-20T10:00:16.767000+0000",22.2,"",1.2045,127.53,0.7914
"2021-04-20T10:00:15.767000+0000",22.1,"",1.144,127.335,0.7869
"2021-04-20T10:00:14.765000+0000",22.1,"",1.1136,128.415,0.8127
"2021-04-20T10:00:13.763000+0000",22.0,"",1.1026,127.08,0.7632
"2021-04-20T10:00:12.764000+0000",21.9,"",1.1136,127.575,0.7779
"2021-04-20T10:00:11.762000+0000",21.8,"",1.1466,127.98,0.7893
"2021-04-20T10:00:10.760000+0000",21.9,"",1.1605,125.325,0.8034
"2021-04-20T10:00:09.758000+0000",21.7,"",1.0065,127.755,0.825
"2021-04-20T10:00:08.757000+0000",21.7,"",1.1385,126.84,0.7692
"2021-04-20T10:00:07.755000+0000",21.8,"",1.1741,126.15,0.8298
"2021-04-20T10:00:06.755000+0000",21.8,"",1.0641,127.26,0.7962
"2021-04-20T10:00:05.753000+0000",21.8,"",1.1136,126.315,0.8193
"2021-04-20T10:00:04.753000+0000",21.9,"",1.155,127.47,0.834
"2021-04-20T10:00:03.752000+0000",22.0,"",1.0916,126.375,0.7689
"2021-04-20T10:00:02.751000+0000",21.9,"",1.1411,125.805,0.7881
"2021-04-20T10:00:01.750000+0000",22.0,"",1.122,124.605,0.7794
"2021-04-20T10:00:00.745000+0000",22.1,"",1.0945,126.27,0.7791
"2021-04-20T09:59:59.747000+0000",22.1,"",1.1935,125.43,0.8163
"2021-04-20T09:59:58.742000+0000",22.1,"",1.034,126.12,0.7722
"2021-04-20T09:59:57.745000+0000",22.2,"",1.177,126.015,0.771
"2021-04-20T09:59:56.744000+0000",22.1,"",1.045,127.065,0.7656
"2021-04-20T09:59:55.740000+0000",22.0,"",1.0505,127.14,0.8067
"2021-04-20T09:59:54.743000+0000",21.9,"",1.2071,124.995,0.7893
"2021-04-20T09:59:53.740000+0000",22.0,"",1.078,125.895,0.7851
"2021-04-20T09:59:52.743000+0000",21.9,"",1.1796,125.97,0.7836
"2021-04-20T09:59:51.738000+0000",21.8,"",1.1136,124.635,0.7959
"2021-04-20T09:59:50.736000+0000",21.9,"",1.0256,126.57,0.8193
"2021-04-20T09:59:49.735000+0000",21.7,"",1.0971,127.245,0.8385
"2021-04-20T09:59:48.733000+0000",22.1,"",1.199,125.775,0.8238
"2021-04-20T09:59:47.732000+0000",22.2,"",1.0065,128.13,0.8106
"2021-04-20T09:59:46.734000+0000",22.2,"",1.056,125.205,0.8211
"2021-04-20T09:59:45.728000+0000",22.0,"",1.2181,126.96,0.8139
"2021-04-20T09:59:44.740000+0000",22.0,"",1.067,127.725,0.7878
"2021-04-20T09:59:43.729000+0000",22.0,"",1.0201,127.44,0.8616
"2021-04-20T09:59:42.724000+0000",21.9,"",1.1495,127.14,0.8379
"2021-04-20T09:59:41.723000+0000",22.0,"",1.1495,125.265,0.8415
"2021-04-20T09:59:40.723000+0000",21.8,"",1.1275,125.985,0.7968
"2021-04-20T09:59:39.721000+0000",21.8,"",1.0751,126.06,0.8349
"2021-04-20T09:59:38.718000+0000",21.7,"",1.0861,125.805,0.7518
"2021-04-20T09:59:37.716000+0000",22.1,"",1.0505,126.915,0.7533
"2021-04-20T09:59:36.715000+0000",21.9,"",1.0505,126.87,0.7041
"2021-04-20T09:59:35.714000+0000",21.8,"",1.1466,124.935,0.7569
"2021-04-20T09:59:34.711000+0000",21.9,"",1.0586,126.54,0.7947
"2021-04-20T09:59:33.708000+0000",22.0,"",1.0806,126.6,0.966
"2021-04-20T09:59:32.707000+0000",22.0,"",1.0505,129.21,0.9585
"2021-04-20T09:59:31.708000+0000",22.0,"",1.1935,128.655,0.9087
"2021-04-20T09:59:30.709000+0000",22.2,"",1.0861,124.335,0.7371
"2021-04-20T09:59:29.700000+0000",22.2,"",1.1026,123.285,0.7011
"2021-04-20T09:59:28.704000+0000",22.1,"",1.0751,125.835,0.7668
"2021-04-20T09:59:27.749000+0000",21.8,"",1.0146,127.02,0.7653
"2021-04-20T09:59:26.704000+0000",22.2,"",1.1466,125.505,0.7584
"2021-04-20T09:59:25.702000+0000",22.0,"",1.0835,124.905,0.7758
"2021-04-20T09:59:24.700000+0000",21.9,"",1.0806,125.64,0.7656
"2021-04-20T09:59:23.701000+0000",22.0,"",1.1906,126.855,0.7656
"2021-04-20T09:59:22.699000+0000",22.0,"",1.1935,125.88,0.7239
"2021-04-20T09:59:21.696000+0000",22.0,"",1.078,125.385,0.7485
"2021-04-20T09:59:20.696000+0000",21.9,"",1.1136,126.93,0.7797
"2021-04-20T09:59:19.695000+0000",21.8,"",1.1466,126.27,0.717
"2021-04-20T09:59:18.693000+0000",22.1,"",1.1301,125.235,0.75
"2021-04-20T09:59:17.692000+0000",22.2,"",1.045,125.505,0.7035
"2021-04-20T09:59:16.688000+0000",22.2,"",1.0861,124.485,0.7338
"2021-04-20T09:59:15.687000+0000",21.8,"",1.2071,126.3,0.7272
"2021-04-20T09:59:14.689000+0000",22.0,"",1.1356,125.01,0.7185
"2021-04-20T09:59:13.685000+0000",22.0,"",1.0916,126.585,0.7218
"2021-04-20T09:59:12.684000+0000",21.9,"",1.0366,124.77,0.7308
"2021-04-20T09:59:11.683000+0000",21.8,"",1.155,125.595,0.7173
"2021-04-20T09:59:10.683000+0000",22.1,"",0.9871,126.42,0.729
"2021-04-20T09:59:09.680000+0000",21.9,"",1.0175,125.745,0.7323
"2021-04-20T09:59:08.678000+0000",21.7,"",1.0945,125.91,0.7377
"2021-04-20T09:59:07.676000+0000",22.2,"",1.133,124.665,0.7275
"2021-04-20T09:59:06.677000+0000",21.9,"",1.177,125.61,0.726
"2021-04-20T09:59:05.675000+0000",21.9,"",1.1715,125.715,0.72
"2021-04-20T09:59:04.672000+0000",21.9,"",1.0586,128.895,0.747
"2021-04-20T09:59:03.672000+0000",22.1,"",1.1796,126.6,0.6957
"2021-04-20T09:59:02.671000+0000",22.1,"",1.133,128.13,0.6936
"2021-04-20T09:59:01.668000+0000",22.1,"",0.9981,127.08,0.7287
"2021-04-20T09:59:00.668000+0000",22.1,"",1.1411,126.18,0.6882
"2021-04-20T09:58:59.667000+0000",22.2,"",1.1026,126.9,0.756
"2021-04-20T09:58:58.666000+0000",21.8,"",1.0395,127.38,0.7038
"2021-04-20T09:58:57.681000+0000",22.1,"",1.1495,126.225,0.7638
"2021-04-20T09:58:56.663000+0000",22.1,"",1.0916,125.55,0.7581
"2021-04-20T09:58:55.663000+0000",22.1,"",1.0971,124.965,0.7194
"2021-04-20T09:58:54.662000+0000",22.0,"",1.067,123.765,0.7185
"2021-04-20T09:58:53.662000+0000",21.9,"",1.0531,124.05,0.7215
"2021-04-20T09:58:52.659000+0000",22.0,"",1.122,123.27,0.7359
"2021-04-20T09:58:51.658000+0000",21.8,"",1.0395,123.345,0.7635
"2021-04-20T09:58:50.656000+0000",21.9,"",0.9981,124.41,0.7125
"2021-04-20T09:58:49.657000+0000",22.2,"",1.1301,124.965,0.6723
"2021-04-20T09:58:48.652000+0000",21.8,"",1.1301,125.52,0.7713
"2021-04-20T09:58:47.652000+0000",22.2,"",1.1385,124.485,0.7239
"2021-04-20T09:58:46.651000+0000",21.9,"",1.0696,123.855,0.6486
"2021-04-20T09:58:45.648000+0000",21.8,"",1.0696,125.535,0.6984
"2021-04-20T09:58:44.647000+0000",21.9,"",1.1411,124.065,0.6996
"2021-04-20T09:58:43.645000+0000",22.1,"",1.1521,126.12,0.7035
"2021-04-20T09:58:42.644000+0000",21.9,"",1.0366,126.435,0.7104
"2021-04-20T09:58:41.643000+0000",22.0,"",1.1,125.205,0.7302
"2021-04-20T09:58:40.642000+0000",21.9,"",1.1715,126.21,0.768
"2021-04-20T09:58:39.639000+0000",22.2,"",1.012,125.64,0.7026
"2021-04-20T09:58:38.638000+0000",22.1,"",1.0366,125.595,0.7314
"2021-04-20T09:58:37.636000+0000",21.8,"",1.1686,127.38,0.7383
"2021-04-20T09:58:36.637000+0000",22.2,"",1.012,125.46,0.7149
"2021-04-20T09:58:35.635000+0000",21.8,"",1.089,125.82,0.7146
